にゃ,326,326,6598,助詞,特殊,*,*,*,*,にゃ,ニャ,ニャ,イア,イア
ばかし,350,350,4865,助詞,副助詞,*,*,*,*,ばかし,バカシ,バカシ,アアイ,アアイ
てん,273,273,8007,助詞,終助詞,*,*,*,*,てん,テン,テン,エウ,エウ
より,155,155,5542,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,オイ,オイ
すら,258,258,5294,助詞,係助詞,*,*,*,*,すら,スラ,スラ,ウア,ウア
からには,298,298,5618,助詞,接続助詞,*,*,*,*,からには,カラニハ,カラニワ,アアイア,アアイア
ノ,159,159,7011,助詞,格助詞,一般,*,*,*,ノ,ノ,ノ,オ,オ
のう,283,283,6838,助詞,終助詞,*,*,*,*,のう,ノウ,ノー,オウ,オ
じゃあ,335,335,6238,助詞,副助詞,*,*,*,*,じゃあ,ジャア,ジャー,イアア,イア
ばかり,351,351,4132,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,アアイ,アアイ
之,162,162,7969,助詞,格助詞,一般,*,*,*,之,ノ,ノ,オ,オ
ども,313,313,7559,助詞,接続助詞,*,*,*,*,ども,ドモ,ドモ,オオ,オオ
しも,333,333,5949,助詞,副助詞,*,*,*,*,しも,シモ,シモ,イオ,イオ
っと,163,163,8445,助詞,格助詞,引用,*,*,*,っと,ット,ット,ウオ,ウオ
なんて,348,348,4411,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ,アウエ,アウエ
っけ,272,272,6184,助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,ウエ,ウエ
程,357,357,8354,助詞,副助詞,*,*,*,*,程,ホド,ホド,オオ,オオ
で,149,149,5781,助詞,格助詞,一般,*,*,*,で,デ,デ,エ,エ
から,297,297,5649,助詞,接続助詞,*,*,*,*,から,カラ,カラ,アア,アア
にて,152,152,5128,助詞,格助詞,一般,*,*,*,にて,ニテ,ニテ,イエ,イエ
ので,316,316,4585,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,オエ,オエ
に,151,151,4304,助詞,格助詞,一般,*,*,*,に,ニ,ニ,イ,イ
で,274,274,8826,助詞,終助詞,*,*,*,*,で,デ,デ,エ,エ
し,304,304,8651,助詞,接続助詞,*,*,*,*,し,シ,シ,イ,イ
なんか,346,346,6364,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,アウア,アウア
け,267,267,7511,助詞,終助詞,*,*,*,*,け,ケ,ケ,エ,エ
ねー,280,280,6161,助詞,終助詞,*,*,*,*,ねー,ネー,ネー,エ,エ
かも,330,330,4923,助詞,副助詞,*,*,*,*,かも,カモ,カモ,アオ,アオ
なり,365,365,7861,助詞,並立助詞,*,*,*,*,なり,ナリ,ナリ,アイ,アイ
ねん,281,281,6428,助詞,終助詞,*,*,*,*,ねん,ネン,ネン,エウ,エウ
ヨ,288,288,6346,助詞,終助詞,*,*,*,*,ヨ,ヨ,ヨ,オ,オ
ねッ,279,279,6685,助詞,終助詞,*,*,*,*,ねッ,ネッ,ネッ,エウ,エウ
や,286,286,8706,助詞,終助詞,*,*,*,*,や,ヤ,ヤ,ア,ア
に,325,325,8274,助詞,特殊,*,*,*,*,に,ニ,ニ,イ,イ
ネ,279,279,8105,助詞,終助詞,*,*,*,*,ネ,ネ,ネ,エ,エ
わい,292,292,6081,助詞,終助詞,*,*,*,*,わい,ワイ,ワイ,アイ,アイ
だに,340,340,5531,助詞,副助詞,*,*,*,*,だに,ダニ,ダニ,アイ,アイ
けど,301,301,5082,助詞,接続助詞,*,*,*,*,けど,ケド,ケド,エオ,エオ
くらい,331,331,3797,助詞,副助詞,*,*,*,*,くらい,クライ,クライ,ウアイ,ウアイ
かな,323,323,8169,助詞,特殊,*,*,*,*,かな,カナ,カナ,アア,アア
どころか,312,312,4127,助詞,接続助詞,*,*,*,*,どころか,ドコロカ,ドコロカ,オオオア,オオオア
で,308,308,7411,助詞,接続助詞,*,*,*,*,で,デ,デ,エ,エ
さ,268,268,5668,助詞,終助詞,*,*,*,*,さ,サ,サ,ア,ア
でも,341,341,5067,助詞,副助詞,*,*,*,*,でも,デモ,デモ,エオ,エオ
へ,154,154,3557,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,エ,エ
だって,339,339,4227,助詞,副助詞,*,*,*,*,だって,ダッテ,ダッテ,アウエ,アウエ
なあ,275,275,6261,助詞,終助詞,*,*,*,*,なあ,ナア,ナー,アア,ア
のに,317,317,6132,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,オイ,オイ
よ,288,288,4768,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,オ,オ
ヲ,161,161,5030,助詞,格助詞,一般,*,*,*,ヲ,ヲ,ヲ,オ,オ
ぞ,270,270,7135,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ,オ,オ
とも,310,310,6396,助詞,接続助詞,*,*,*,*,とも,トモ,トモ,オオ,オオ
ヘ,160,160,8370,助詞,格助詞,一般,*,*,*,ヘ,ヘ,エ,エ,エ
だって,271,271,6535,助詞,終助詞,*,*,*,*,だって,ダッテ,ダッテ,アウエ,アウエ
じゃ,308,308,5721,助詞,接続助詞,*,*,*,*,じゃ,ジャ,ジャ,イア,イア
ぞ,259,259,7110,助詞,係助詞,*,*,*,*,ぞ,ゾ,ゾ,オ,オ
だの,361,361,5533,助詞,並立助詞,*,*,*,*,だの,ダノ,ダノ,アオ,アオ
もん,285,285,7819,助詞,終助詞,*,*,*,*,もん,モン,モン,オウ,オウ
だり,362,362,5067,助詞,並立助詞,*,*,*,*,だり,ダリ,ダリ,アイ,アイ
やら,367,367,7033,助詞,並立助詞,*,*,*,*,やら,ヤラ,ヤラ,アア,アア
とか,364,364,5116,助詞,並立助詞,*,*,*,*,とか,トカ,トカ,オア,オア
さかい,303,303,4960,助詞,接続助詞,*,*,*,*,さかい,サカイ,サカイ,アアイ,アアイ
なり,345,345,7025,助詞,副助詞,*,*,*,*,なり,ナリ,ナリ,アイ,アイ
つつ,306,306,5484,助詞,接続助詞,*,*,*,*,つつ,ツツ,ツツ,ウウ,ウウ
なぁ,275,275,6148,助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー,アア,ア
な,275,275,5934,助詞,終助詞,*,*,*,*,な,ナ,ナ,ア,ア
ヨー,294,294,5247,助詞,終助詞,*,*,*,*,ヨー,ヨー,ヨー,オ,オ
ねェ,279,279,6161,助詞,終助詞,*,*,*,*,ねェ,ネェ,ネー,エエ,エ
ワ,295,295,5800,助詞,終助詞,*,*,*,*,ワ,ワ,ワ,ア,ア
