にとりまして,207,207,4891,助詞,格助詞,連語,*,*,*,にとりまして,ニトリマシテ,ニトリマシテ,イオイアイエ,イオイアイエ
にとり,206,206,5688,助詞,格助詞,連語,*,*,*,にとり,ニトリ,ニトリ,イオイ,イオイ
にあたります,187,187,4891,助詞,格助詞,連語,*,*,*,にあたります,ニアタリマス,ニアタリマス,イアアイアウ,イアアイアウ
をもって,248,248,5072,助詞,格助詞,連語,*,*,*,をもって,ヲモッテ,ヲモッテ,オオウエ,オオウエ
にかけて,193,193,3168,助詞,格助詞,連語,*,*,*,にかけて,ニカケテ,ニカケテ,イアエエ,イアエエ
につき,200,200,5302,助詞,格助詞,連語,*,*,*,につき,ニツキ,ニツキ,イウイ,イウイ
とかいふ,178,178,4877,助詞,格助詞,連語,*,*,*,とかいふ,トカイフ,トカユウ,オアイウ,オアウウ
という,173,173,2864,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,オイウ,オウウ
にわたって,215,215,4487,助詞,格助詞,連語,*,*,*,にわたって,ニワタッテ,ニワタッテ,イアアウエ,イアアウエ
にたいして,195,195,4789,助詞,格助詞,連語,*,*,*,にたいして,ニタイシテ,ニタイシテ,イアイイエ,イアイイエ
に従います,230,230,4891,助詞,格助詞,連語,*,*,*,に従います,ニシタガイマス,ニシタガイマス,イイアアイアウ,イイアアイアウ
をめぐります,245,245,4891,助詞,格助詞,連語,*,*,*,をめぐります,ヲメグリマス,ヲメグリマス,オエウイアウ,オエウイアウ
につれ,203,203,4879,助詞,格助詞,連語,*,*,*,につれ,ニツレ,ニツレ,イウエ,イウエ
により,211,211,4279,助詞,格助詞,連語,*,*,*,により,ニヨリ,ニヨリ,イオイ,イオイ
につれて,204,204,6448,助詞,格助詞,連語,*,*,*,につれて,ニツレテ,ニツレテ,イウエエ,イウエエ
にわたり,216,216,4350,助詞,格助詞,連語,*,*,*,にわたり,ニワタリ,ニワタリ,イアアイ,イアアイ
を通しまして,251,251,4891,助詞,格助詞,連語,*,*,*,を通しまして,ヲトオシマシテ,ヲトーシマシテ,オオオイアイエ,オオイアイエ
とかいう,177,177,4880,助詞,格助詞,連語,*,*,*,とかいう,トカイウ,トカユウ,オアイウ,オアウウ
において,189,189,4058,助詞,格助詞,連語,*,*,*,において,ニオイテ,ニオイテ,イオイエ,イオイエ
をもちまして,247,247,4891,助詞,格助詞,連語,*,*,*,をもちまして,ヲモチマシテ,ヲモチマシテ,オオイアイエ,オオイアイエ
を通じまして,254,254,4891,助詞,格助詞,連語,*,*,*,を通じまして,ヲツウジマシテ,ヲツージマシテ,オウウイアイエ,オウイアイエ
としましたら,180,180,4891,助詞,格助詞,連語,*,*,*,としましたら,トシマシタラ,トシマシタラ,オイアイアア,オイアイアア
に従う,231,231,5062,助詞,格助詞,連語,*,*,*,に従う,ニシタガウ,ニシタガウ,イイアアウ,イイアアウ
に際し,225,225,4231,助詞,格助詞,連語,*,*,*,に際し,ニサイシ,ニサイシ,イアイイ,イアイイ
を通じて,253,253,1128,助詞,格助詞,連語,*,*,*,を通じて,ヲツウジテ,ヲツージテ,オウウイエ,オウイエ
によって,210,210,3537,助詞,格助詞,連語,*,*,*,によって,ニヨッテ,ニヨッテ,イオウエ,イオウエ
にあたりまして,186,186,4891,助詞,格助詞,連語,*,*,*,にあたりまして,ニアタリマシテ,ニアタリマシテ,イアアイアイエ,イアアイアイエ
に際して,226,226,5836,助詞,格助詞,連語,*,*,*,に際して,ニサイシテ,ニサイシテ,イアイイエ,イアイイエ
とともに,182,182,1343,助詞,格助詞,連語,*,*,*,とともに,トトモニ,トトモニ,オオオイ,オオオイ
にまつわります,208,208,4891,助詞,格助詞,連語,*,*,*,にまつわります,ニマツワリマス,ニマツワリマス,イアウアイアウ,イアウアイアウ
にとって,205,205,3109,助詞,格助詞,連語,*,*,*,にとって,ニトッテ,ニトッテ,イオウエ,イオウエ
としまして,181,181,5800,助詞,格助詞,連語,*,*,*,としまして,トシマシテ,トシマシテ,オイアイエ,オイアイエ
と共に,183,183,5325,助詞,格助詞,連語,*,*,*,と共に,トトモニ,トトモニ,オオオイ,オオオイ
っていう,168,168,6739,助詞,格助詞,連語,*,*,*,っていう,ッテイウ,ッテユウ,ウエイウ,ウエウウ
にあたり,185,185,4988,助詞,格助詞,連語,*,*,*,にあたり,ニアタリ,ニアタリ,イアアイ,イアアイ
につきまして,201,201,6245,助詞,格助詞,連語,*,*,*,につきまして,ニツキマシテ,ニツキマシテ,イウイアイエ,イウイアイエ
にあたる,188,188,6610,助詞,格助詞,連語,*,*,*,にあたる,ニアタル,ニアタル,イアアウ,イアアウ
に際しまして,227,227,4891,助詞,格助詞,連語,*,*,*,に際しまして,ニサイシマシテ,ニサイシマシテ,イアイイアイエ,イアイイアイエ
にまつわる,209,209,4750,助詞,格助詞,連語,*,*,*,にまつわる,ニマツワル,ニマツワル,イアウアウ,イアウアウ
をめぐる,246,246,10795,助詞,格助詞,連語,*,*,*,をめぐる,ヲメグル,ヲメグル,オエウウ,オエウウ
に関して,221,221,3914,助詞,格助詞,連語,*,*,*,に関して,ニカンシテ,ニカンシテ,イアウイエ,イアウイエ
にたいしまして,196,196,4891,助詞,格助詞,連語,*,*,*,にたいしまして,ニタイシマシテ,ニタイシマシテ,イアイイアイエ,イアイイアイエ
に対します,236,236,4891,助詞,格助詞,連語,*,*,*,に対します,ニタイシマス,ニタイシマス,イアイイアウ,イアイイアウ
に関します,223,223,4891,助詞,格助詞,連語,*,*,*,に関します,ニカンシマス,ニカンシマス,イアウイアウ,イアウイアウ
とかいいます,176,176,4891,助詞,格助詞,連語,*,*,*,とかいいます,トカイイマス,トカイイマス,オアイイアウ,オアイイアウ
とかいいます,176,176,4891,助詞,格助詞,連語,*,*,*,とかいいます,トカイイマス,トカイーマス,オアイイアウ,オアイアウ
に当たって,238,238,5710,助詞,格助詞,連語,*,*,*,に当たって,ニアタッテ,ニアタッテ,イアアウエ,イアアウエ
っちゅう,166,166,4891,助詞,格助詞,連語,*,*,*,っちゅう,ッチュウ,ッチュウ,ウイウウ,ウイウウ
を通して,250,250,2679,助詞,格助詞,連語,*,*,*,を通して,ヲトオシテ,ヲトーシテ,オオオイエ,オオイエ
にわたる,219,219,5910,助詞,格助詞,連語,*,*,*,にわたる,ニワタル,ニワタル,イアアウ,イアアウ
として,179,179,3795,助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,オイエ,オイエ
に従い,228,228,4555,助詞,格助詞,連語,*,*,*,に従い,ニシタガイ,ニシタガイ,イイアアイ,イイアアイ
をめぐりまして,244,244,4891,助詞,格助詞,連語,*,*,*,をめぐりまして,ヲメグリマシテ,ヲメグリマシテ,オエウイアイエ,オエウイアイエ
