美濃赤坂線,1288,1288,8538,名詞,固有名詞,一般,*,*,*,美濃赤坂線,ミノアカサカセン,ミノアカサカセン,イオアアアアエウ,イオアアアアエウ
広見山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,広見山,ヒロミヤマ,ヒロミヤマ,イオイアア,イオイアア
ファンタスト,1288,1288,3758,名詞,固有名詞,一般,*,*,*,ファンタスト,ファンタスト,ファンタスト,ウアウアウオ,ウアウアウオ
村碆,1288,1288,8538,名詞,固有名詞,一般,*,*,*,村碆,ムラバエ,ムラバエ,ウアアエ,ウアアエ
甲森,1288,1288,8538,名詞,固有名詞,一般,*,*,*,甲森,カブトモリ,カブトモリ,アウオオイ,アウオオイ
千葉マリン,1288,1288,5995,名詞,固有名詞,一般,*,*,*,千葉マリン,チバマリン,チバマリン,イアアイウ,イアアイウ
小日向山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,小日向山,オビナタヤマ,オビナタヤマ,オイアアアア,オイアアアア
草尾峠,1288,1288,8538,名詞,固有名詞,一般,*,*,*,草尾峠,クサオトウゲ,クサオトーゲ,ウアオオウエ,ウアオオエ
八神,1288,1288,7282,名詞,固有名詞,一般,*,*,*,八神,ヤガミ,ヤガミ,アアイ,アアイ
ナカ崎,1288,1288,3765,名詞,固有名詞,一般,*,*,*,ナカ崎,ナカサキ,ナカサキ,アアアイ,アアアイ
障子山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,障子山,ショウジヤマ,ショージヤマ,イオウイアア,イオイアア
会津長野,1288,1288,8538,名詞,固有名詞,一般,*,*,*,会津長野,アイヅナガノ,アイズナガノ,アイウアアオ,アイウアアオ
切ノ鼻,1288,1288,8538,名詞,固有名詞,一般,*,*,*,切ノ鼻,キリノハナ,キリノハナ,イイオアア,イイオアア
天王,1288,1288,8609,名詞,固有名詞,一般,*,*,*,天王,テンノウ,テンノー,エウオウ,エウオ
シリムクリ崎,1288,1288,3765,名詞,固有名詞,一般,*,*,*,シリムクリ崎,シリムクリザキ,シリムクリザキ,イイウウイアイ,イイウウイアイ
乙舞峠,1288,1288,8538,名詞,固有名詞,一般,*,*,*,乙舞峠,オトマイトウゲ,オトマイトーゲ,オオアイオウエ,オオアイオエ
枕木山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,枕木山,マクラギサン,マクラギサン,アウアイアウ,アウアイアウ
茶臼原,1288,1288,8538,名詞,固有名詞,一般,*,*,*,茶臼原,チャウスバル,チャウスバル,イアウウアウ,イアウウアウ
鷹巣盆地,1288,1288,8538,名詞,固有名詞,一般,*,*,*,鷹巣盆地,タカノスボンチ,タカノスボンチ,アアオウオウイ,アアオウオウイ
湯蔵山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,湯蔵山,ユゾウサン,ユゾーサン,ウオウアウ,ウオアウ
白樺高原,1288,1288,8538,名詞,固有名詞,一般,*,*,*,白樺高原,シラカバコウゲン,シラカバコーゲン,イアアアオウエウ,イアアアオエウ
引っかけ橋,1288,1288,8538,名詞,固有名詞,一般,*,*,*,引っかけ橋,ヒッカケバシ,ヒッカケバシ,イウアエアイ,イウアエアイ
仙山東線,1288,1288,8538,名詞,固有名詞,一般,*,*,*,仙山東線,センザントウセン,センザントーセン,エウアウオウエウ,エウアウオエウ
イワオヌプリ,1288,1288,3765,名詞,固有名詞,一般,*,*,*,イワオヌプリ,イワオヌプリ,イワオヌプリ,イアオウウイ,イアオウウイ
油川,1288,1288,8538,名詞,固有名詞,一般,*,*,*,油川,アブラカワ,アブラカワ,アウアアア,アウアアア
遠戸島,1288,1288,8538,名詞,固有名詞,一般,*,*,*,遠戸島,トオドシマ,トードシマ,オオオイア,オオイア
猪ノ瀬,1288,1288,8538,名詞,固有名詞,一般,*,*,*,猪ノ瀬,イノセ,イノセ,イオエ,イオエ
下深川,1288,1288,8538,名詞,固有名詞,一般,*,*,*,下深川,シモフカワ,シモフカワ,イオウアア,イオウアア
有形山,1288,1288,8538,名詞,固有名詞,一般,*,*,*,有形山,アリガタヤマ,アリガタヤマ,アイアアアア,アイアアアア
延方,1288,1288,8538,名詞,固有名詞,一般,*,*,*,延方,ノブカタ,ノブカタ,オウアア,オウアア
湖尻峠,1288,1288,8538,名詞,固有名詞,一般,*,*,*,湖尻峠,コジリトウゲ,コジリトーゲ,オイイオウエ,オイイオエ
